Nc3 c5 d4 cxd4 Qxd4 Nc6 Qh4 Nf6 Nf3 d5 
d4 d5 c4 c6 Nf3 Nf6 e3 g6 Nc3 Bg7 
d4 d5 c4 c6 Nf3 dxc4 a4 Bg4 Ne5 Bh5 
d4 d5 c4 c6 Nf3 e6 Nbd2 Nf6 e3 Nbd7 
d4 d5 c4 c6 Nf3 e6 Nbd2 f5 g3 Nf6 
d4 d5 c4 c6 Nf3 e6 Nc3 Nf6 Bg5 Nbd7 
d4 d5 c4 c6 Nf3 e6 Nc3 f5 Bf4 Nd7 
d4 d5 c4 c6 Nf3 e6 Qc2 Nf6 Bg5 h6 
d4 d5 c4 c6 Nf3 e6 Qc2 Nf6 e3 Nbd7 
d4 d5 c4 c6 Nf3 e6 Qc2 Nf6 g3 dxc4 
d4 d5 c4 c6 cxd5 cxd5 Nc3 Nc6 Nf3 Nf6 
d4 d5 c4 c6 cxd5 cxd5 Nc3 Nf6 Bf4 a6 
d4 d5 c4 c6 cxd5 cxd5 Nc3 Nf6 Nf3 Nc6 
d4 d5 c4 c6 e3 Bf5 Qb3 Qc7 cxd5 cxd5 
d4 d5 c4 c6 e3 Nf6 Nc3 a6 Nf3 b5 
d4 d5 c4 c6 e3 Nf6 Nc3 e6 Nf3 Nbd7 
d4 d5 c4 c6 e3 Nf6 Nf3 e6 Bd3 dxc4 
d4 d5 c4 c6 e3 Nf6 Nf3 e6 Nbd2 Nbd7 
d4 d5 c4 c6 e3 Nf6 Qc2 Bg4 Nc3 e6 
d4 d5 c4 c6 e3 e6 Bd3 f5 Qc2 Qf6 
d4 d5 c4 dxc4 Nc3 e5 d5 a6 e4 b5 
d4 d5 c4 dxc4 Nf3 Bg4 Ne5 Bh5 Nc3 e6 
d4 d5 c4 dxc4 Nf3 Nd7 Qa4 c6 Qxc4 Ngf6 
d4 d5 c4 dxc4 Nf3 Nf6 Nc3 a6 e4 b5 
d4 d5 c4 dxc4 Nf3 Nf6 Qa4+ Nc6 Nc3 Bg4 
d4 d5 c4 dxc4 Nf3 Nf6 Qa4+ Qd7 Qxc4 Qc6 
d4 d5 c4 dxc4 Nf3 Nf6 Qa4+ c6 Qxc4 e6 
d4 d5 c4 dxc4 Nf3 Nf6 e3 Bg4 Bxc4 e6 
d4 d5 c4 dxc4 Nf3 Nf6 e3 c5 Bxc4 e6 
d4 d5 c4 dxc4 Nf3 Nf6 e3 e6 Bxc4 a6 
d4 d5 c4 dxc4 Nf3 Nf6 e3 e6 Bxc4 c5 
d4 d5 c4 dxc4 Nf3 a6 Nc3 b5 a4 b4 
d4 d5 c4 dxc4 Nf3 a6 a4 Nf6 e3 Bg4 
d4 d5 c4 dxc4 Nf3 a6 e3 Bg4 Bxc4 e6 
d4 d5 c4 dxc4 Nf3 a6 e3 Nf6 Bxc4 e6 
d4 d5 c4 dxc4 Nf3 a6 e3 e6 Bxc4 c5 
d4 d5 c4 dxc4 Nf3 c5 e3 Nf6 Bxc4 e6 
d4 d5 c4 dxc4 Nf3 c5 e3 e6 Bxc4 a6 
d4 d5 c4 dxc4 Nf3 e6 e3 Nf6 Bxc4 c5 
d4 d5 c4 dxc4 Nf3 e6 e3 a6 Bxc4 c5 
d4 d5 c4 dxc4 Nf3 e6 e3 b5 b3 Bb4+ 
d4 d5 c4 dxc4 Nf3 e6 e3 c5 Bxc4 a6 
d4 d5 c4 dxc4 e3 Nf6 Bxc4 e6 Nf3 c5 
d4 d5 c4 dxc4 e3 Nf6 Bxc4 e6 Qe2 c5 
d4 d5 c4 dxc4 e3 e5 Bxc4 Nc6 Nf3 e4 
d4 d5 c4 dxc4 e3 e5 Bxc4 exd4 exd4 Nf6 
d4 d5 c4 dxc4 e3 e6 Bxc4 c5 Nf3 a6 
d4 d5 c4 dxc4 e4 Nc6 Be3 Nf6 Nc3 e5 
d4 d5 c4 dxc4 e4 Nc6 Nf3 Bg4 d5 Ne5 
d4 d5 c4 dxc4 e4 Nf6 e5 Nd5 Bxc4 Nb6 
d4 d5 c4 dxc4 e4 c5 d5 Nf6 Nc3 e6 
d4 d5 c4 dxc4 e4 c5 d5 e6 Nc3 exd5 
d4 d5 c4 dxc4 e4 e5 Nf3 Bb4+ Bd2 Bxd2+ 
d4 d5 c4 dxc4 e4 e5 Nf3 Bb4+ Nc3 Nf6 
d4 d5 c4 dxc4 e4 e5 Nf3 Bb4+ Nc3 exd4 
d4 d5 c4 dxc4 e4 e5 Nf3 exd4 Bxc4 Bb4+ 
d4 d5 c4 dxc4 e4 e5 Nf3 exd4 Bxc4 Nc6 
d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 a3 Bg4 
d4 d5 c4 e5 dxe5 d4 Nf3 Nc6 g3 Nge7 
d4 d5 c4 e5 e3 exd4 exd4 Nf6 Nc3 Be7 
d4 d5 c4 e6 Nc3 Bb4 Nf3 Bxc3+ bxc3 dxc4 
d4 d5 c4 e6 Nc3 Bb4 e3 Nf6 Nf3 O-O 
d4 d5 c4 e6 Nc3 Be7 Bf4 Nf6 e3 Nbd7 
d4 d5 c4 e6 Nc3 Be7 Bf4 Nf6 e3 O-O 
d4 d5 c4 e6 Nc3 Be7 Nf3 Nf6 Bf4 O-O 
d4 d5 c4 e6 Nc3 Be7 Nf3 Nf6 Bg5 Ne4 
d4 d5 c4 e6 Nc3 Be7 Nf3 Nf6 Bg5 O-O 
d4 d5 c4 e6 Nc3 Be7 Nf3 Nf6 Bg5 h6 
d4 d5 c4 e6 Nc3 Be7 cxd5 exd5 Bf4 c6 
d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 Nf3 Nbd7 
d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 Nf3 Nc6 
d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 Nf3 h6 
d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 Nbd7 
d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 O-O 
d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 c6 
d4 d5 c4 e6 Nc3 Nf6 Bg5 Be7 e3 h6 
d4 d5 c4 e6 Nc3 Nf6 Bg5 Nbd7 Nf3 Bb4 
d4 d5 c4 e6 Nc3 Nf6 Bg5 Nbd7 Nf3 c6 
d4 d5 c4 e6 Nc3 Nf6 Bg5 Nbd7 cxd5 exd5 
d4 d5 c4 e6 Nc3 Nf6 Bg5 Nbd7 e3 Be7 
d4 d5 c4 e6 Nc3 Nf6 Bg5 Nbd7 e3 c6 
d4 d5 c4 e6 Nc3 Nf6 Bg5 c6 e3 Nbd7 
d4 d5 c4 e6 Nc3 Nf6 Nf3 Bb4 cxd5 exd5 
d4 d5 c4 e6 Nc3 Nf6 Nf3 Be7 Bg5 Nbd7 
d4 d5 c4 e6 Nc3 Nf6 Nf3 Be7 Bg5 h6 
d4 d5 c4 e6 Nc3 Nf6 Nf3 Be7 e3 Ne4 
d4 d5 c4 e6 Nc3 Nf6 Nf3 Nbd7 Bg5 c6 
d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 Bg5 h6 
d4 d5 c4 e6 Nc3 Nf6 Nf3 c6 e3 Nbd7 
d4 d5 c4 e6 Nc3 Nf6 Nf3 dxc4 e3 a6 
d4 d5 c4 e6 Nc3 Nf6 cxd5 Nxd5 e4 Ne7 
d4 d5 c4 e6 Nc3 Nf6 cxd5 exd5 Bg5 Be7 
d4 d5 c4 e6 Nc3 Nf6 cxd5 exd5 Bg5 c6 
d4 d5 c4 e6 Nc3 a6 cxd5 exd5 Bf4 Nf6 
d4 d5 c4 e6 Nc3 a6 cxd5 exd5 Nf3 c6 
d4 d5 c4 e6 Nc3 c5 Nf3 Nc6 cxd5 exd5 
d4 d5 c4 e6 Nc3 c5 cxd5 cxd4 Qa4+ Bd7 
d4 d5 c4 e6 Nc3 c5 cxd5 exd5 Nf3 Nc6 
d4 d5 c4 e6 Nc3 c5 cxd5 exd5 Nf3 Nf6 
d4 d5 c4 e6 Nc3 c5 cxd5 exd5 Qc2 cxd4 
d4 d5 c4 e6 Nc3 c5 e3 Nf6 Nf3 Be7 
d4 d5 c4 e6 Nc3 c5 e3 Nf6 Nf3 Nc6 
d4 d5 c4 e6 Nc3 c6 Bf4 f5 Nf3 Nf6 
d4 d5 c4 e6 Nc3 c6 Nf3 Nf6 Bg5 Bb4 
d4 d5 c4 e6 Nc3 c6 Nf3 Nf6 Bg5 Nbd7 
d4 d5 c4 e6 Nc3 c6 Nf3 Nf6 Bg5 dxc4 
d4 d5 c4 e6 Nc3 c6 Nf3 Nf6 e3 Bb4 
d4 d5 c4 e6 Nc3 c6 Nf3 Nf6 e3 Nbd7 
d4 d5 c4 e6 Nc3 c6 Nf3 dxc4 Bg5 Be7 
d4 d5 c4 e6 Nc3 c6 Nf3 dxc4 Bg5 Qc7 
d4 d5 c4 e6 Nc3 c6 Nf3 dxc4 a4 Bb4 
d4 d5 c4 e6 Nc3 c6 Nf3 dxc4 a4 Nd7 
d4 d5 c4 e6 Nc3 c6 Nf3 dxc4 e3 b5 
d4 d5 c4 e6 Nc3 c6 e3 Nf6 Nf3 Nbd7 
d4 d5 c4 e6 Nc3 c6 e3 f5 f4 Nf6 
d4 d5 c4 e6 Nc3 c6 e4 Bb4 cxd5 exd5 
d4 d5 c4 e6 Nc3 c6 e4 dxe4 Nxe4 Bb4+ 
d4 d5 c4 e6 Nc3 c6 e4 dxe4 Nxe4 Be7 
d4 d5 c4 e6 Nc3 dxc4 Nf3 Nf6 Bg5 Be7 
d4 d5 c4 e6 Nc3 dxc4 e3 Nf6 Bxc4 c5 
d4 d5 c4 e6 Nc3 h6 e4 dxe4 Nxe4 Bb4+ 
d4 d5 c4 e6 Nf3 Nc6 Nc3 Nf6 Bg5 Be7 
d4 d5 c4 e6 Nf3 Nd7 Nc3 Ngf6 Bg5 Bb4 
d4 d5 c4 e6 Nf3 Nd7 Nc3 Ngf6 Bg5 Be7 
d4 d5 c4 e6 Nf3 Nd7 Nc3 Ngf6 Bg5 c6 
d4 d5 c4 e6 Nf3 Nf6 Bg5 Bb4+ Nbd2 dxc4 
d4 d5 c4 e6 Nf3 Nf6 Bg5 Bb4+ Nc3 dxc4 
d4 d5 c4 e6 Nf3 Nf6 Bg5 Be7 e3 Nbd7 
d4 d5 c4 e6 Nf3 Nf6 Bg5 Nbd7 Nc3 Be7 
d4 d5 c4 e6 Nf3 Nf6 Bg5 Nbd7 e3 Be7 
d4 d5 c4 e6 Nf3 Nf6 Bg5 Nbd7 e3 c6 
d4 d5 c4 e6 Nf3 Nf6 Bg5 h6 Bf4 dxc4 
d4 d5 c4 e6 Nf3 Nf6 Bg5 h6 Bxf6 Qxf6 
d4 d5 c4 e6 Nf3 Nf6 Nc3 Bb4 Bd2 Nc6 
d4 d5 c4 e6 Nf3 Nf6 Nc3 Be7 Bg5 Nbd7 
d4 d5 c4 e6 Nf3 Nf6 Nc3 Be7 Bg5 h6 
d4 d5 c4 e6 Nf3 Nf6 Nc3 Nbd7 Bf4 a6 
d4 d5 c4 e6 Nf3 Nf6 Nc3 Nbd7 Bg5 Be7 
d4 d5 c4 e6 Nf3 Nf6 Nc3 Nbd7 cxd5 exd5 
d4 d5 c4 e6 Nf3 Nf6 Nc3 c5 Bg5 cxd4 
d4 d5 c4 e6 Nf3 Nf6 Nc3 c5 cxd5 Nxd5 
d4 d5 c4 e6 Nf3 Nf6 Nc3 c6 Bg5 Nbd7 
d4 d5 c4 e6 Nf3 Nf6 Nc3 c6 Bg5 dxc4 
d4 d5 c4 e6 Nf3 Nf6 Nc3 c6 e3 Bb4 
d4 d5 c4 e6 Nf3 Nf6 Nc3 c6 e3 Nbd7 
d4 d5 c4 e6 Nf3 Nf6 Nc3 dxc4 e4 Bb4 
d4 d5 c4 e6 Nf3 Nf6 g3 Be7 Bg2 O-O 
d4 d5 c4 e6 Nf3 Nf6 g3 c5 cxd5 Nxd5 
d4 d5 c4 e6 Nf3 Nf6 g3 dxc4 Bg2 Nc6 
d4 d5 c4 e6 Nf3 Nf6 g3 dxc4 Bg2 a6 
d4 d5 c4 e6 Nf3 Nf6 g3 dxc4 Qa4+ Nbd7 
d4 d5 c4 e6 Nf3 Nf6 g3 dxc4 Qa4+ Qd7 
d4 d5 c4 e6 Nf3 a6 cxd5 exd5 Nc3 c6 
d4 d5 c4 e6 Nf3 c5 cxd5 exd5 Nc3 Nc6 
d4 d5 c4 e6 Nf3 c5 cxd5 exd5 dxc5 Bxc5 
d4 d5 c4 e6 Nf3 c5 cxd5 exd5 g3 Nc6 
d4 d5 c4 e6 Nf3 c5 cxd5 exd5 g3 Nf6 
d4 d5 c4 e6 Nf3 c6 Qc2 dxc4 Qxc4 Nf6 
d4 d5 c4 e6 Nf3 c6 e3 f5 Nc3 Nf6 
d4 d5 c4 e6 Nf3 dxc4 Qa4+ Nd7 e4 Nf6 
d4 d5 c4 e6 Nf3 dxc4 e3 Nf6 Bxc4 a6 
d4 d5 c4 g6 cxd5 Qxd5 Nc3 Qa5 Nf3 Bg7 
d4 d5 e3 Bf5 Bd3 Bxd3 Qxd3 a6 Qb3 b6 
d4 d5 e3 Nf6 Bd3 c5 c3 Nc6 f4 e6 
d4 d5 e3 Nf6 Bd3 e6 f4 Bd7 c3 c5 
d4 d5 e3 c5 c3 e6 Nd2 Nf6 Bd3 Nc6 
d4 d5 e3 e6 Bd3 Nf6 Nd2 c5 c3 Nc6 
d4 d5 e3 e6 Nd2 Nd7 f4 Ngf6 Bd3 c5 
d4 d5 e3 e6 Nd2 Nf6 Bd3 Be7 f4 O-O 
d4 d5 e3 e6 Nd2 c5 c3 Nf6 f4 Nc6 
d4 d5 e4 e6 Nc3 Nf6 exd5 exd5 Bg5 Be7 
d4 d6 Bg5 Nd7 c4 Ngf6 Nc3 h6 Bh4 e5 
d4 d6 Nf3 Bg4 c4 Bxf3 exf3 c6 Nc3 Nd7 
d4 d6 Nf3 Bg4 c4 Nd7 g3 Bxf3 exf3 g6 
d4 d6 Nf3 Bg4 c4 c6 Nc3 Nf6 e4 Nbd7 
d4 d6 Nf3 g6 c4 f5 g3 Bg7 Bg2 Nf6 
d4 d6 c4 Nf6 Nc3 Nbd7 Nf3 e5 g3 Be7 
d4 d6 c4 g6 Nc3 Bg7 Nf3 Nf6 Bg5 h6 
d4 d6 e4 Nf6 Nc3 e5 Nf3 Nbd7 Bc4 Be7 
d4 d6 e4 Nf6 Nc3 e5 Nge2 Be7 g3 Bg4 
d4 d6 e4 Nf6 Nc3 g6 Nf3 Bg7 Be2 O-O 
d4 d6 e4 g6 Nf3 Bg7 Be2 Nf6 Nc3 Bg4 
d4 d6 e4 g6 c4 Bg7 Nc3 e5 dxe5 dxe5 
d4 d6 g3 g6 Bg2 Bg7 Nf3 Nd7 c4 e5 
d4 d6 g3 g6 Bg2 Bg7 Nf3 Nf6 O-O O-O 
d4 e5 dxe5 Nc6 Nf3 Bc5 Bf4 Nge7 e3 O-O 
d4 e5 dxe5 Nc6 Nf3 Qe7 Bf4 Qb4+ Bd2 Qxb2 
d4 e6 Nc3 d5 e4 Nf6 Bg5 dxe4 Nxe4 Be7 
d4 e6 Nd2 c5 c3 d5 e3 Nc6 Ngf3 Qc7 
d4 e6 Nd2 c5 dxc5 Qa5 c3 Qxc5 g3 Nf6 
d4 e6 Nd2 d5 e3 c5 c3 Qc7 Bd3 Nc6 
d4 e6 Nf3 Nf6 Bg5 c5 e3 Qb6 Qc1 Ne4 
d4 e6 Nf3 Nf6 c4 Ne4 Nc3 Bb4 Qc2 f5 
d4 e6 Nf3 Nf6 c4 b6 e3 Bb7 Bd3 Bb4+ 
d4 e6 Nf3 Nf6 c4 d5 Bg5 Nbd7 e3 c6 
d4 e6 Nf3 Nf6 c4 d5 Nc3 dxc4 e4 Bb4 
d4 e6 Nf3 b5 e4 Bb7 Nbd2 a6 a4 bxa4 
d4 e6 Nf3 c5 c3 Nf6 Bf4 Be7 Nbd2 cxd4 
d4 e6 Nf3 c5 c3 d5 e3 Nc6 Bd3 f5 
d4 e6 Nf3 c5 c4 cxd4 Nxd4 e5 Nc2 Nc6 
d4 e6 Nf3 f5 Bg5 Nf6 e3 b6 Nbd2 Bb7 
d4 e6 Nf3 f5 Nc3 Nf6 g3 d5 Bg2 Nbd7 
d4 e6 Nf3 f5 e3 Nf6 Bd3 b6 O-O Bb7 
d4 e6 Nf3 f5 g3 Nf6 Bg2 Be7 O-O O-O 
d4 e6 Nf3 f5 g3 Nf6 Bg2 d5 c4 c6 
d4 e6 Nf3 f5 g3 b6 Bg2 Bb7 O-O Nf6 
d4 e6 c4 Bb4+ Bd2 Qe7 Nf3 Nf6 g3 Nc6 
d4 e6 c4 Bb4+ Bd2 a5 Nc3 Nf6 e3 O-O 
d4 e6 c4 Bb4+ Nc3 Nf6 e3 O-O Bd3 c5 
d4 e6 c4 Bb4+ Nc3 c5 dxc5 Bxc3+ bxc3 Qa5 
d4 e6 c4 Bb4+ Nc3 f5 Qb3 Qe7 a3 Bxc3+ 
d4 e6 c4 Bb4+ Nc3 f5 g3 Nf6 Bg2 O-O 
d4 e6 c4 Bb4+ Nd2 b6 a3 Bxd2+ Qxd2 Bb7 
d4 e6 c4 Nf6 Bg5 d5 e3 Nbd7 Nf3 Be7 
d4 e6 c4 Nf6 Nc3 Bb4 Bd2 b6 f3 Bxc3 
d4 e6 c4 Nf6 Nc3 Bb4 Nf3 Bxc3+ bxc3 d6 
d4 e6 c4 Nf6 Nc3 Bb4 Qc2 Nc6 Nf3 d6 
d4 e6 c4 Nf6 Nc3 Bb4 Qc2 O-O a3 Bxc3+ 
d4 e6 c4 Nf6 Nc3 Bb4 Qc2 d5 cxd5 exd5 
d4 e6 c4 Nf6 Nc3 Bb4 e3 b6 Bd3 Bb7 
d4 e6 c4 Nf6 Nc3 Bb4 f3 d5 a3 Be7 
d4 e6 c4 Nf6 Nc3 Bb4 g3 d6 Bg2 Nbd7 
d4 e6 c4 Nf6 Nf3 b6 Nc3 Bb7 g3 Bb4 
d4 e6 c4 Nf6 Nf3 b6 a3 Bb7 Nc3 Ne4 
d4 e6 c4 Nf6 Nf3 b6 e3 Bb7 Bd3 Bb4+ 
d4 e6 c4 Nf6 Nf3 b6 g3 Ba6 Nbd2 Bb7 
d4 e6 c4 Nf6 Nf3 b6 g3 Bb7 Bg2 Be7 
d4 e6 c4 Nf6 Nf3 b6 g3 Be7 Bg2 Bb7 
d4 e6 c4 Nf6 Nf3 c5 d5 d6 Nc3 exd5 
d4 e6 c4 Nf6 Nf3 d5 Nc3 Nbd7 Bg5 c6 
d4 e6 c4 Nf6 Nf3 d5 Nc3 Nbd7 cxd5 exd5 
d4 e6 c4 Nf6 Nf3 d5 Nc3 c6 Bg5 Nbd7 
d4 e6 c4 Nf6 Nf3 d5 Nc3 dxc4 Qa4+ Nbd7 
d4 e6 c4 Nf6 Nf3 d5 g3 Be7 Bg2 O-O 
d4 e6 c4 b6 Nf3 Bb7 Nc3 Bb4 Qb3 Qe7 
d4 e6 c4 b6 a3 Bb7 Nc3 f5 d5 Nf6 
d4 e6 c4 b6 e4 Bb7 Bd3 Nc6 Ne2 Nb4 
d4 e6 c4 c5 Nf3 f5 Nc3 Qc7 d5 Nf6 
d4 e6 c4 c5 d5 e5 Nc3 d6 e4 Nd7 
d4 e6 c4 c5 d5 exd5 cxd5 g6 e4 Bg7 
d4 e6 c4 c5 e3 f5 Nc3 Nf6 Nf3 a6 
d4 e6 c4 d5 Nc3 Nf6 Bg5 Be7 e3 Nbd7 
d4 e6 c4 d5 Nc3 Nf6 Bg5 Nbd7 e3 c6 
d4 e6 c4 d5 Nc3 c6 Nf3 Nf6 Bg5 Nbd7 
d4 e6 c4 d5 Nc3 c6 cxd5 exd5 Nf3 Bf5 
d4 e6 c4 d5 Nc3 c6 e3 Nf6 Nf3 Nbd7 
d4 e6 c4 d5 Nf3 Nd7 Nc3 Ngf6 cxd5 exd5 
d4 e6 c4 f5 Nc3 Nf6 Bg5 Bb4 e3 Bxc3+ 
d4 e6 c4 f5 Nc3 Nf6 Nf3 b6 e3 Bb7 
d4 e6 c4 f5 Nc3 Nf6 e3 b6 Bd3 Bb7 
d4 e6 c4 f5 Nc3 Nf6 e3 d5 Bd3 c6 
d4 e6 c4 f5 Nc3 Nf6 e3 d5 Nf3 c6 
d4 e6 c4 f5 Nc3 Nf6 g3 Bb4 Bg2 O-O 
d4 e6 c4 f5 Nc3 Nf6 g3 Be7 Bg2 O-O 
d4 e6 c4 f5 Nf3 Nf6 g3 Bb4+ Bd2 Be7 
d4 e6 c4 f5 Nf3 Nf6 g3 Be7 Bg2 O-O 
d4 e6 c4 f5 g3 Bb4+ Bd2 Be7 Bg2 Nf6 
d4 e6 c4 f5 g3 Nf6 Bg2 Bb4+ Bd2 Be7 
d4 e6 c4 f5 g3 Nf6 Bg2 Bb4+ Bd2 Bxd2+ 
d4 e6 c4 f5 g3 Nf6 Bg2 Bb4+ Nd2 Ne4 
d4 e6 c4 f5 g3 Nf6 Bg2 Be7 Nc3 O-O 
d4 e6 c4 f5 g3 Nf6 Bg2 c6 Nf3 d5 
d4 e6 e3 b6 Bd3 Bb7 Nf3 f5 O-O Nf6 
d4 e6 e3 c5 Nf3 Nf6 Bd3 b6 b3 Bb7 
d4 e6 e4 c5 d5 d6 Nc3 a6 a4 Bd7 
d4 e6 e4 c5 d5 exd5 exd5 d6 c4 Nf6 
d4 e6 e4 d5 Nc3 Bb4 e5 c5 dxc5 Nc6 
d4 e6 e4 d5 Nc3 Bb4 exd5 exd5 Bd3 Nc6 
d4 e6 e4 d5 Nc3 Bb4 exd5 exd5 Bd3 Nf6 
d4 e6 e4 d5 Nc3 Nf6 Bg5 Bb4 Bd3 c5 
d4 e6 e4 d5 Nc3 Nf6 Bg5 Bb4 exd5 Qxd5 
d4 e6 e4 d5 Nc3 Nf6 Bg5 Be7 e5 Nfd7 
d4 e6 e4 d5 Nc3 Nf6 Bg5 dxe4 Nxe4 Be7 
d4 e6 e4 d5 Nc3 Nf6 Bg5 h6 Bxf6 Qxf6 
d4 e6 e4 d5 Nc3 Nf6 exd5 Nxd5 Ne4 Nd7 
d4 e6 e4 d5 Nc3 Nf6 exd5 exd5 Bg5 Be7 
d4 e6 e4 d5 Nc3 Nf6 exd5 exd5 Bg5 Nc6 
d4 e6 e4 d5 Nc3 dxe4 Nxe4 Nf6 Bg5 Be7 
d4 e6 e4 d5 Nd2 Nf6 e5 Nfd7 Bd3 c5 
d4 e6 e4 d5 Nd2 Nf6 e5 Nfd7 c3 c5 
d4 e6 e4 d5 Nd2 c5 Ngf3 Nc6 Bb5 Nf6 
d4 e6 e4 d5 Nd2 c5 exd5 exd5 Ngf3 Bd6 
d4 e6 e4 d5 exd5 exd5 Bd3 Nc6 Ne2 Bd6 
d4 e6 e4 d5 exd5 exd5 Nf3 Bd6 Bd3 Ne7 
d4 e6 g3 Nf6 Bg2 d5 Nf3 c6 O-O Nbd7 
d4 e6 g3 c5 Nf3 Nf6 Bg2 Nc6 O-O Be7 
d4 e6 g3 d5 Bg2 Nf6 Nf3 c5 O-O Nc6 
d4 f5 Nc3 Nf6 Bg5 d5 e3 e6 Nf3 Be7 
d4 f5 Nf3 Nf6 c4 e6 Nc3 Bb4 Bd2 O-O 
d4 f5 Nf3 Nf6 c4 e6 Qc2 d5 Nc3 c6 
d4 f5 Nf3 Nf6 e3 e6 Bd3 b6 O-O Bb7 
d4 f5 Qd3 d5 Bf4 e6 Nf3 Nf6 e3 Bd6 
d4 f5 c4 Nf6 Nc3 b6 Bg5 e6 e4 fxe4 
d4 f5 c4 Nf6 Nc3 d6 Nf3 g6 g3 Bg7 
d4 f5 c4 Nf6 Nc3 e6 Nf3 Bb4 g3 Ne4 
d4 f5 c4 Nf6 g3 e6 Bg2 Bb4+ Bd2 Bxd2+ 
d4 f5 c4 e6 Nf3 Nf6 e3 b6 Bd3 Bb7 
d4 f5 c4 e6 g3 Nf6 Bg2 Bb4+ Bd2 Bxd2+ 
d4 f5 c4 e6 g3 Nf6 Bg2 Be7 Nf3 O-O 
d4 f5 e4 fxe4 Nc3 Nf6 f3 d5 fxe4 dxe4 
d4 f5 e4 fxe4 Nc3 Nf6 g4 d5 g5 Ng8 
d4 f5 e4 fxe4 Nc3 Nf6 g4 h6 g5 hxg5 
d4 f5 g3 Nf6 Bg2 Nc6 d5 Ne5 Nc3 g6 
d4 f5 g3 Nf6 Bg2 d6 Nc3 d5 Bg5 e6 
d4 f5 g3 Nf6 Bg2 d6 Nf3 g6 d5 Bg7 
d4 f5 g3 Nf6 Bg2 d6 c4 g6 Nc3 Bg7 
d4 f5 g3 Nf6 Bg2 e6 Nf3 Be7 O-O O-O 
d4 f5 g3 Nf6 Bg2 e6 Nf3 Be7 c4 O-O 
d4 f5 g3 Nf6 Bg2 e6 Nh3 c5 d5 e5 
d4 f5 g3 Nf6 Bg2 e6 Nh3 d5 O-O c6 
d4 f5 g3 Nf6 Bg2 e6 c4 d5 Nh3 c6 
d4 f5 g3 Nf6 Bg2 g6 Nc3 d5 Bg5 c6 
d4 f5 g3 Nf6 Bg2 g6 Nf3 Bg7 O-O O-O 
d4 f5 g3 Nf6 Bg2 g6 Nf3 Bg7 b4 O-O 
d4 f5 g3 Nf6 Bg2 g6 Nh3 Bg7 Nf4 O-O 
d4 f5 g3 Nf6 Bg2 g6 c3 Bg7 Qb3 Nc6 
d4 f5 g3 Nf6 Bg2 g6 c3 c6 Bg5 Bg7 
d4 f5 g3 e6 Bg2 Nf6 Nf3 Be7 c4 O-O 
d4 f5 g3 e6 Bg2 Nf6 Nh3 c6 O-O d5 
d4 g6 Nf3 Bg7 e4 d6 Be2 Nf6 Nc3 O-O 
d4 g6 c4 Bg7 Nc3 Nf6 e4 d6 f4 e5 
d4 g6 c4 Bg7 Nc3 d6 Nf3 Nf6 g3 O-O 
d4 g6 c4 Bg7 Nc3 d6 e4 Nf6 Bg5 h6 
d4 g6 e4 Bg7 Nc3 d6 Nf3 Nd7 Bc4 e6 
d4 g6 e4 Bg7 Nf3 d6 c3 Nf6 Bd3 O-O 
d4 g6 e4 Bg7 c4 d6 Nc3 Nf6 f3 O-O 
d4 g6 e4 d6 Nc3 Nf6 Be3 c6 h3 Nbd7 
e4 Nc6 d4 d5 exd5 Qxd5 Nc3 Qxd4 Bd3 Qg4 
e4 Nc6 d4 d5 exd5 Qxd5 Nf3 Bg4 Be2 O-O-O 
e4 Nf6 Nc3 d5 e5 Nfd7 Nxd5 Nxe5 Ne3 Nbc6 
e4 Nf6 Nc3 d5 e5 Nfd7 d4 c5 Bb5 Nc6 
e4 Nf6 Nc3 d5 e5 Nfd7 d4 c5 Nxd5 e6 
e4 Nf6 Nc3 d5 e5 Nfd7 f4 e6 Nf3 c5 
e4 Nf6 Nc3 d5 exd5 Nxd5 Bc4 Nb6 Bb3 Nc6 
e4 Nf6 Nc3 d5 exd5 Nxd5 Bc4 Nb6 Bb3 c5 
e4 Nf6 Nc3 d5 exd5 Nxd5 Bc4 Nxc3 Qf3 e6 
e4 Nf6 Nc3 d5 exd5 Nxd5 Nf3 Bg4 Be2 Nc6 
e4 Nf6 Nc3 d5 exd5 Nxd5 Nf3 Bg4 h3 Bh5 
e4 Nf6 Nc3 d5 exd5 Nxd5 d4 Nc6 Bb5 Nxc3 
e4 Nf6 Nc3 d6 d4 e6 Nf3 Nbd7 Bd3 b6 
e4 Nf6 Nc3 e5 Nf3 Bb4 d3 d5 exd5 Nxd5 
e4 Nf6 Nc3 e5 Nf3 Nc6 g3 Bc5 Bg2 d6 
e4 Nf6 Nc3 e5 g3 Bc5 Bg2 Nc6 d3 a6 
e4 Nf6 d3 c5 c4 Nc6 Nc3 e6 f4 d5 
